Index_novo,product_id,title_orig,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,countries_shipped_to,inventory_total,merchant_rating_count,merchant_rating,units_sold_EscalaFix,rating_Base1000Fix,product_color_GroupedColourFix,product_color_GroupedByImpactFix,urgency_textTierFix,badges_countFix,badge_local_productFix,badge_product_qualityFix,badge_fast_shippingFix,uses_ad_boostsFix,shipping_option_nameFix,shipping_option_priceFix,shipping_is_expressFix,product_variation_size_idFix,tagsTypesFix,tagsMaterialFix,has_urgency_bannerFix,origin_countryFix,retail_price_DifFix,retail_price_DIFP_Fix,uses_ad_boosts_Fix
114,5e9d3df803ee35376979fe40,Fashion Women Denim Shorts Stitching Lace Summer Jeans Shorts 3 Colors,5,5,100,1,4.3,10,6,2,1,1,0,"Summer,Fashion,Stitching,Lace,Denim,jeansforwomen,Women's Fashion,Shorts,Denim Shorts,sexy,Jeans,Women",coolblack,3,22,50,10799,4.167978517,2. Baixo(100),860,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),"Jeans, Shorts","Denim, Algodão/Poliéster, Renda, Poliéster/Elastano, Algodão",FALSE,CN,iguais,0,TRUE
115,5dd00194ea9f8e175c5561a9,Women Half Sleeve Loose Casual Summer Shirts Blouse Tops Plus Size XS-8XL,11,10,1000,0,4.12,249,143,48,24,12,22,"blouse,Summer,Womens Blouse,long sleeve blouse,Shirt,Sleeve,Women Blouse,Plus Size,Blouses & Shirts,casual shirt,Casual,Tops,Women's Fashion,blouse women,Casual T-Shirt,Tops & Blouses,Printed T Shirts,Fashion,long sleeve shirt,Women",multicolor,50,21,50,8989,3.851930137,3. Médio(1000),824,Multicor/Estampado,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camiseta, Camisa, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster",FALSE,CN,price_maior,-9,FALSE
116,5eb8a1d594d1e31702a4ef7c,Women Short T-shirt   Shorts Suit Summer Sport Wear Casual Cotton Yoga Lady Crop Top and Shorts,12,67,10,0,3.67,3,2,0,0,0,1,"Summer,Shorts,women beachwear,women crop top,Tops,short sleeves,T Shirts,Fashion,Sport,Women,Suits,womencausaltshirt,Yoga,Women's Fashion,Casual,Sports Wear,Cotton",pink,20,32,50,238,4.008403361,1. Micro(10),734,Rosa,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Camisa, Camiseta, Shorts, Conjunto/Terno, Top, Moda Praia","Algodão/Poliéster, Algodão, Poliéster/Algodão, Nilon/Elastano",FALSE,CN,retail_maior,458,FALSE
117,5ec118ec7b4679d720f8de1d,Fashion double-sided electric embroidery small daisy pattern woman summer outdoor sunscreen fisherman hat,5.68,5,10,0,4.5,2,1,1,0,0,0,"Summer,fashion women,Fashion,headdress,women hats,漁師の帽子,Outdoor,Bucket Hats,daisy,sun hat,Hats,fishermanshat,Electric",purple,50,109,50,160,4.5125,1. Micro(10),900,Roxo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,00. Não Informado,Vestido,"Algodão/Poliéster, Algodão",FALSE,CN,price_maior,-12,FALSE
118,5ddf65d292bf935981e0eaa7,Summer Shorts Pants Men Quick Dry Swimming Shorts Swim Trunks Beach Shorts,11,10,100,1,4,12,7,1,2,1,1,"mensboardshort,Summer,Beach Shorts,pants,Shorts,Slim Fit,Swimsuit,quickdry,Men's Fashion,bodybuildingshort,mensswimtrunk,Swimming,Swim Shorts,Beach,Men",black,50,32,50,546,4.014652015,2. Baixo(100),800,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Calça, Shorts, Maiô/Biquíni","Algodão/Poliéster, Algodão/Elastano, Nilon/Elastano, Algodão",FALSE,VE,price_maior,-9,TRUE
119,5780938ff1ab1f1146be7dd1,VANGULL Camouflage Shorts Fashion Basic New Board Shorts Women Loose Drawstring hot Short Pants Without Belt,17,15,10000,0,4.16,3040,1782,565,332,123,238,"Trousers & Shorts,Fashion,pants,camouflageshortsforwomen,Loose,Short pants,camouflage,Women's Fashion,Shorts,t,basic,sexy,womenssexyshort,Board Shorts,Women",camouflage,50,52,50,12881,4.352612375,4. Alto(10000),832,Multicor/Estampado,4. Alto Impacto,None,1,FALSE,TRUE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Calça, Shorts","Algodão/Poliéster, Poliéster/Elastano, Algodão",FALSE,CN,price_maior,-12,FALSE
120,5e3fa5ca9c4021248d4e1c37,Women's Fashion Summer Tank Top Casual Printed V-neck Sleeveless Camisole Vest,7,43,100,0,3.71,21,10,5,0,2,4,"blouse,printtank,Vest,Fashion,Tank,camisole,Summer,Tops,tank top,Women's Fashion,sleeveless tops,V-neck,sleeveless,printed,Casual,Cotton",purple,9,40,50,9078,3.878166997,2. Baixo(100),742,Roxo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camisete, Top, Regata","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster",FALSE,CN,retail_maior,514,FALSE
121,5edb2db0fcc85c2e12014395,2020 Men Summer Fashion Brand Summer Suits Casual Athletic Set Short Sleeve Tracksuits 2Pc: Shorts T-shirts S-4XL,12,85,50,1,4.75,4,3,1,0,0,0,"runningshort,Fashion,Sleeve,beachsuit,Athletics,sweat suit,Men,short sleeves,jogging suit,Men's Fashion,Shorts,Summer,T Shirts,Tops & T-Shirts,men's shorts,men's suits,Casual,Sports Wear,jumpsuit",green,18,35,50,57,4.175438596,2. Baixo(100),950,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Macacão, Camisa, Camiseta, Shorts, Conjunto/Terno, Top","Algodão/Poliéster, Poliéster/Algodão, Algodão",FALSE,CN,retail_maior,608,TRUE
122,5edf1267c771c4255ceee25d,Summer Casual Front Knot Cotton Sleeveless Irregular Hem Tank Top,7,6,100,0,5,2,2,0,0,0,0,"Summer,Vest,Plus Size,Tank,Tops,V-neck,Fashion,tank top,knot,solid color,sleeveless,Casual,Women Fashion,Cotton",black,50,41,50,9703,3.970730702,2. Baixo(100),1000,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Regata, Top","Algodão/Poliéster, Algodão",FALSE,CN,price_maior,-14,FALSE
123,5eb4dd169263020a42be1a88,Summer fashion female butterfly tank vest sleeveless round neck casual top,7,33,50,0,3,2,0,1,0,1,0,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual",blue,50,41,50,25222,4.001546269,2. Baixo(100),600,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Regata, Top","Algodão/Poliéster, Algodão",FALSE,CN,retail_maior,371,FALSE
124,5d93f4284385140973836ddf,S-5XL Summer New Fashion Women Silver Letter Print Dress Short Sleeve Skirt Fashion Casual T Shirt Dress Plus Size,11,59,1000,0,4.11,135,75,24,19,10,7,"Summer,Plus Size,letter print,Dress,short sleeves,bodycon,Women's Fashion,Fashion,Sexy Dress,t-shirt dress,Skirts,mini dresses,Shirt,Shorts,Jewelry,skewshoulder,Dresses,Casual,print dress,Sleeve,Print,Women,silver",yellow,50,41,50,6715,4.057185406,3. Médio(1000),822,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,07. M,"Vestido, Camisa, Camiseta, Shorts","Algodão/Poliéster, Poliéster/Elastano, Poliéster, Poliéster/Viscose, Algodão",FALSE,CN,retail_maior,436,FALSE
125,5e74326f3ae3412b2f7d9f42,2020 Summer Women's Fashion Elastic Waist 3/4 Jogging Capri Hose Strass Dance Paisley Drawstring Casual Sport Fitness Pants,12,43,100,0,3.59,27,7,9,7,1,3,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual",lightpink,50,42,50,3237,3.948409021,2. Baixo(100),718,Rosa,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Shipping,2. Barato,2. Normal,07. M,Calça,"Algodão/Poliéster, Elastano, Algodão",FALSE,CN,retail_maior,258,FALSE
126,5eb8d93dbd495919c2a0feb6,Women Summer Fashion Tie-dye Printed Casual Printed Shorts Two-piece Set Sports Set,13,51,5000,0,3.61,127,59,16,20,7,25,"Summer,Shorts,sportsset,short sleeves,tiedyeprinted,Sport,women shorts,Fashion,Two Pieces,women t shirt,Casual,Women,printed,tracksuitsforwomen,Women's Fashion,runningset,Two piece set",yellow,50,43,50,17244,3.946416145,4. Alto(10000),722,Laranja/Amarelo,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Camisa, Camiseta, Shorts, Conjunto/Terno","Algodão/Poliéster, Poliéster, Poliéster/Algodão, Algodão",TRUE,CN,retail_maior,292,FALSE
127,5ed3ae8e7bf8821d5cf4bc64,Women's Casual Sleeveless Stripe T Shirts Dress Big Swing Maxi Dress Summer Beach Long Dress Plus Size XS-5XL,2.72,9,1,0,5,0,0,0,0,0,0,"Summer,Plus Size,Shirt,long dress,Dress,Women's Fashion,V-neck,Maxi Dresses,beach dress,Party Dress,Stripes,Sleeveless dress,summer dresses,women dress,Beach,Casual,sleeveless",orange,1,33,50,378,3.597883598,1. Micro(10),1000,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Vestido, Camisa","Algodão/Poliéster, Algodão/Viscose, Viscose/Poliéster, Poliéster, Poliéster/Elastano, Algodão",FALSE,CN,retail_maior,231,FALSE
128,5cf509abb483551e0278ac5e,NEW Women Casual Tank Top Blouses O-neck Sleeveless Gradient Color Cotton Printing T-shirt Summer Vest Blouses Loose Plus Size S-5XL,6,6,20000,1,3.99,1600,809,322,238,100,131,"blouse,Summer,Vest,Plus Size,Tank,Cotton,Tops,topsamptshirt,T Shirts,tank top,Women's Fashion,Fashion,sleeveless tops,blousesampshirt,sleeveless,o-neck,Casual,Women",green,50,33,50,16013,4.10884906,5. Muito Alto(20000),798,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,08. G (L),"Blusa, Camisa, Top, Camiseta, Regata","Poliéster/Viscose, Algodão/Poliéster, Algodão",FALSE,CN,iguais,0,TRUE
129,5e946e7e5a19660b52733c7e,Spring and Summer New Tik Tok Ing Endless Loose Large Size Short Sleeve Crop Top and Shorts Set,9,56,100,1,4.03,30,17,6,2,1,4,"Summer,Two-Piece Suits,Fashion,Sleeve,Spring,Tops,short sleeves,sport suit women,Shorts,Sport Suits,suits for women,jogging suits for women,women sport suit,tiktoktshirt,womens shorts suit",pink & black,3,19,50,49,3.714285714,2. Baixo(100),806,Multicor/Estampado,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),"Camisa, Camiseta, Shorts, Conjunto/Terno, Top","Algodão/Poliéster, Poliéster/Algodão, Algodão",FALSE,US,retail_maior,522,TRUE
130,5ed868776a5a342472182986,Ladies Summer Tie Dye Print Short Sleeve Off Shoulder Casual Plus Size Dress,5,5,50,0,5,1,1,0,0,0,0,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress",yellow,5,47,50,4,3.75,2. Baixo(100),1000,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Vestido, Camiseta, Shorts","Algodão/Poliéster, Algodão/Viscose, Poliéster/Elastano, Poliéster, Algodão",FALSE,CN,iguais,0,FALSE
131,5ce74be097a9f1764b0df1f3,XS-8XL Women Summer Casual Tops V-Neck Short Sleeve Shirts Ladies Fashion Solid Color Cotton Loose T-shirt Plus Size Candy Color Lady Pullovers Blouse,5.86,5,1000,0,3.73,150,71,23,23,11,22,"Summer,womens top,Cotton T Shirt,Food,summer t-shirts,short sleeves,V-neck,Women's Fashion,Plus Size,short sleeve shirt,Casual,Shirt,blouse,Cotton,Shorts,Tops & Blouses,Ladies Fashion,Sleeve,Tops,T Shirts,candy,Pullovers,Tops & T-Shirts,Ladies,loose t-shirt,Women,Fashion",white,6,30,50,9308,3.99301676,3. Médio(1000),746,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Blusa, Camiseta, Pulôver, Camisa, Shorts, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão",FALSE,CN,price_maior,-15,FALSE
132,5cf632d1c0baab5b15e71437,Women's Summer Sleeveless U-neck Floral Print Fashion Tank Tops Casual Plus Size Tops(S-5XL),2,2,10000,1,3.99,980,520,180,120,67,93,"Summer,Plus Size,Tank,Tops,uneck,tank top,Floral print,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual",green,1,23,50,12309,4.045170201,4. Alto(10000),798,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Regata, Top","Algodão/Poliéster, Poliéster/Viscose, Poliéster, Algodão",FALSE,CN,iguais,0,TRUE
133,5cef6f6f1d8cd844d8dade14,2019 Women's Fashion Letter Print Sleeveless Shirt Summer Casual Fashion Tank Top,7,6,5000,0,4.38,996,654,178,94,32,38,"Women's Fashion,Tanktops for women,Fashion,Cotton Shirt,summer tank top,letter print,Summer,summer shirt,Tops,gothicshirt,tank top,Print,Sleeveless Shirt,sleeveless,blousesampshirt,Tank,moonshirt,Casual,Shirt",grey,8,41,50,130598,3.946790916,4. Alto(10000),876,Cinzento,2. Baixo a Médio Impacto,Scarcity,1,FALSE,TRUE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Blusa, Camisa, Regata, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster",TRUE,CN,price_maior,-14,FALSE
134,5eb0b91db0d5d210fe8ac2ff,Fabric Waist Trainer Vest Hot Shaper Summer Shaperwear Slimming Adjustable Sweat Belt Body Shaper,5.66,6,100,0,3.08,13,3,3,3,0,4,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",black,50,35,50,2782,4.069015097,2. Baixo(100),616,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Shipping,2. Barato,2. Normal,06. P (S),Não Especificado,"Algodão/Poliéster, Algodão/Elastano, Algodão",FALSE,CN,retail_maior,6,FALSE
135,5d2432e4e991b724c8327597,New Women's Fashion Letter Print Tie Dye Halter Sleeveless Long Dress Summer Cotton Bohemian Maxi Boho Dress,13,17,5000,0,4.11,792,450,150,88,35,69,"Summer,Plus Size,Halter,letter print,long dress,Dyes,Dress,Women's Fashion,maxi dress,boho,Fashion,boho dress,Tie Dye,sleeveless,Print,bohemian dress,bohemian,Women Fashion,Cotton",pink,6,43,50,4571,3.910741632,4. Alto(10000),822,Rosa,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),Vestido,"Viscose/Poliéster, Algodão, Algodão/Poliéster, Poliéster",TRUE,CN,retail_maior,31,FALSE
136,5ce604beadbdfb572729ca3f,2019 Summer Women's New Fashion Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,8,7,5000,1,3.6,1254,500,241,207,126,180,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Casual,backless,polka dot,sleeveless,Dress,Women Fashion,black",yellow,27,28,50,88193,4.080890774,4. Alto(10000),720,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,08. G (L),"Vestido, Top","Poliéster/Elastano, Algodão/Poliéster, Poliéster, Algodão",FALSE,CN,price_maior,-12,TRUE
137,5e7482a975c1d92dea899a18,Women Casual Round Open Toe Sandals Female Slippers Vintage Orthopedic Buckle Strap Anti-slip Breathable Summer Beach Sandals Roman Gladiator,11,10,1000,1,3.78,299,120,73,55,22,29,"slidesforwomen,sandalendamen,Sandals,Platform Shoes,Summer,Vintage,sandalswomen,Buckles,summer shoes,Women's Fashion,flatshoesforwoman,sandalefemme,sandaliasmujer,Roman,open toe,Casual,Women,Beach,wedgesshoeswomen,Slippers,slippers for women",grey,5,35,50,433,3.896073903,3. Médio(1000),756,Cinzento,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,15. Calçados / Numerações,Não Especificado,"Algodão/Poliéster, Algodão, Algodão/Denim",FALSE,CN,price_maior,-9,TRUE
138,57639e8824841762459c5e5c,Women's stripes Lined up double up tankini top swimwear(plus size),8,7,20000,0,4.05,8904,4640,1964,1121,493,686,"strapless,Bikinis Set,tankini bathing suits,Tops,triangle bikini swimwear,Swimwear,Swimsuit,Tankinis,Fashion,Stripes,Tankini Set,Bikinis For Women,strand",black,50,31,50,19221,4.168097393,5. Muito Alto(20000),810,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Biquíni, Conjunto/Terno, Maiô/Biquíni, Moda Praia, Top","Algodão/Poliéster, Nilon/Elastano, Poliéster/Elastano, Poliéster/Algodão, Algodão",TRUE,CN,price_maior,-12,FALSE
139,5e8dd27d5318e78013eafd40,Spring/Summer/Autumn New Fashion Indo-Shape Head Loose Large Size Solid Color Men's Men's Velvet Wirtschafts,16,76,100,1,3.53,38,15,9,2,5,7,"Head,Fashion,longfleece,bigcode,solid,Sweaters,Men,sleevehead,young,Stamps,easy,Men Tops,velvet",red,50,58,50,1088,4.272058824,2. Baixo(100),706,Vermelho,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),Top,"Algodão/Poliéster, Algodão",FALSE,CN,retail_maior,375,TRUE
140,5ebb8a4dc5b72c3e982ec9c1,2020 New Women's Summer Leisure Holiday Flat Shoes Hot Drilling Flip-flops Sandals,11,10,100,0,4.6,5,3,2,0,0,0,"Summer,Flip Flops,hotrhinestone,Womens Shoes,Vacation,new2020,Slippers,flipflopsandal,Sandals,Shoes,casualsandal,Holiday,flat shoe",silver,12,42,50,38936,4.122996713,2. Baixo(100),920,Cinzento,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,15. Calçados / Numerações,Não Especificado,"Algodão/Poliéster, Algodão/Viscose, Algodão",FALSE,CN,price_maior,-9,FALSE
142,57eccd2865007e1903d250d8,Women Off Shoulder Chest Wrapped Sexy Chiffon Tops Halter Neck Loose Long Sleeve T Shirts,8,7,20000,0,4.16,6860,3906,1326,869,343,416,"Chiffon top,Shirt,chiffon,Long Sleeve,Tops,Necks,Women's Fashion,Halter,sexy tops for women,chiffon dress,T Shirts,off shoulder,sexy,chiffontshirt,Sleeve,Women",black,50,32,50,43676,4.283611137,5. Muito Alto(20000),832,Preto,4. Alto Impacto,None,1,FALSE,TRUE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Vestido, Camisa, Camiseta, Top","Poliéster, Algodão/Poliéster, Poliéster/Elastano, Algodão",FALSE,CN,price_maior,-12,FALSE
143,5cd939cadb29322e7a79b575,Women Fashion Ripped Denim Shorts Casual Summer Slim Short Jeans Legging Pant Plus Size S-XXXL,14,12,1000,1,4.04,481,267,86,60,18,50,"Summer,Leggings,Shorts,high waist,pants,Denim,slim,Short pants,jean shorts,Women's Fashion,Fashion,Denim Shorts,Plus Size,rippedshort,Jeans,Casual,Women",lightblue,50,41,50,26473,3.8947607,3. Médio(1000),808,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,"Jeans, Calça, Shorts","Algodão/Poliéster, Denim, Algodão/Elastano, Algodão",FALSE,CN,price_maior,-14,TRUE
144,5dea1d9cec016f062ce8aab1,2020 Summer Sexy Women Halter Tops Beach Swimming Letter Print Swimwear Lady's Push Up Vest Bra S-5XL,7,6,100,0,3.6,25,10,4,5,3,3,"Summer,Vest,Swimming,Halter,wrappedchest,letter print,bras for women,Tops,slingvest,Swimwear,Push up bikini,Print,Women's Fashion,Halter Bikini,sexy,Women,Beach,summer tops,Bras,Bottoming shirt",black,50,127,50,483,4.155279503,2. Baixo(100),720,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Biquíni, Parte de Baixo, Sutiã, Camisa, Top, Moda Praia","Algodão/Poliéster, Nilon/Elastano, Poliéster, Poliéster/Elastano, Algodão",FALSE,CN,price_maior,-14,FALSE
145,5d05d9ca81f992576d4f0d23,New Fashion Women Sleeveless Plaid Dess Vintage Dress Summer Knee-length Casual Dress Party Dress,12,11,20000,1,3.89,2294,1099,449,362,154,230,"Summer,Fashion,Plaid Dress,Vintage,Dress,Party Dress,Women's Fashion,plaid,party,sleeveless,Casual,Women",pink,25,50,50,59903,4.153665092,5. Muito Alto(20000),778,Rosa,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,08. G (L),Vestido,"Algodão/Poliéster, Poliéster, Poliéster/Elastano, Algodão, Algodão/Denim",FALSE,CN,price_maior,-8,TRUE
146,5d80989a9abb1f75b86fb8ce,NEW Women Casual Loose Solid Color Dress Short Sleeve V-neck Dress Plus Size,7,50,1000,0,3.49,49,16,11,10,5,7,"sleeve v-neck,Plus Size,fashion women,short sleeve dress,Sleeve,Dresses,Dress,short sleeves,V-neck,casual dresses,Women's Fashion,Party Dress,Shorts,Mini dress,Casual,Women",Army green,50,132,50,1290,4.011627907,3. Médio(1000),698,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Vestido, Camiseta, Shorts","Algodão/Poliéster, Algodão/Viscose, Poliéster/Elastano, Poliéster, Algodão",FALSE,CN,retail_maior,614,FALSE
147,5eccd22b4497b86fd48f16b4,10 Color Women Summer Shorts Lace Up Elastic Waistband Loose Panties Plus Size S-6XL,2,56,100,1,3.07,28,11,3,1,3,10,"Summer,Panties,Elastic,Lace,Casual pants,casualshort,summer shorts,Plus Size,Short pants,women shorts,Shorts,Beach Shorts Women,Beach Shorts,loosepant,high waisted shorts,Lace Up,Women's Fashion,Women",lightblue,2,26,50,4435,3.696054115,2. Baixo(100),614,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Calça, Shorts","Algodão/Poliéster, Elastano, Renda, Algodão",FALSE,CN,retail_maior,2700,TRUE
148,5eb650f019701819801f42b2,Women Summer Shorts Lace Up Elastic Waistband Loose Panties Plus Size,6,16,100,1,3.11,27,6,6,5,5,5,"Summer,Plus Size,Elastic,Lace,Casual pants,summer shorts,Short pants,women shorts,Shorts,Beach Shorts Women,Beach Shorts,loosepant,Panties,high waisted shorts,Lace Up,Women's Fashion,Casual,Women",white,25,18,50,9177,3.874032908,2. Baixo(100),622,Branco,1. Baixo Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Shipping,2. Barato,2. Normal,06. P (S),"Calça, Shorts","Algodão/Poliéster, Elastano, Renda, Algodão",TRUE,CN,retail_maior,167,TRUE
149,5cfa8fd7b5db0b6cbdb5f4a6,New Women's Summer Tops Sleeveless Spaghetti Strap Casual Printed Cotton Tank Tops,8,7,1000,1,4.07,267,148,44,40,15,20,"blouse,Summer,Fashion,Tank,Shirt,Tops,Spaghetti Strap,tank top,Women's Fashion,Plus Size,printed,sleeveless,Cotton,Casual,Women",lightgreen,50,38,50,2745,4.12568306,3. Médio(1000),814,Verde,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camisa, Regata, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster, Poliéster/Elastano",TRUE,CN,price_maior,-12,TRUE
150,58e0f38f9bf29f55183efd0d,NewWomen's Push-Up Triangle Bikini Swimsuit Set,8,84,20000,0,3.96,8960,4468,1850,1277,583,782,"Fashion,Triangles,Swimming,sexy bikini,beach wear,Swimsuit,Swimwear,Bikini,bandage bikini,women bathing suit,Push up bikini,Women's Fashion,bandage monokini",no_color_specified,50,125,50,48654,4.204916348,5. Muito Alto(20000),792,Não Informado,0. Não Informado,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Moda Praia, Biquíni, Maiô/Biquíni","Algodão/Poliéster, Nilon/Elastano, Poliéster/Elastano, Algodão",TRUE,CN,retail_maior,950,FALSE
151,5ebe24ca1c5e1d1d5306a00b,Women Ladies Fashion Openwork Panel Tie Dye Tank Top,8,25,5000,0,4,32,19,5,1,3,4,"Tanktops for women,Fashion,Tank,Ladies Fashion,lace trim,lacepaneltanktop,Tops,tank top,Women's Fashion,Summer,Tie Dye,Dyes,Ladies,sleeveless,openworkpanel,Casual,tiedyetank,Women",lightblue,50,43,50,13127,4.123943018,4. Alto(10000),800,Azul,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Regata, Top","Algodão/Poliéster, Renda, Algodão",TRUE,CN,retail_maior,212,FALSE
